filename,author,author_CLEAN,title,title_CLEAN,wordcount,author_id,doc_id,raw_date,date_avr,date_probs,date_manual,provenience,school,genre/subgenre,notes,lemmata_wordcount,n_sentences,tlg_epithet
tlg0031.tlg020.perseus-grc2.xml,James (New Testament),,James,,1734,tlg0031d,tlg0031.tlg020,A.D. 1,0.5,{'0.5': 1},0.5,christian,,,,894,140,[]
tlg0031.tlg021.perseus-grc2.xml,1 Peter (New Testament),,1 Peter,,1669,tlg0031e,tlg0031.tlg021,A.D. 1,0.5,{'0.5': 1},0.5,christian,,,,835,97,[]
tlg0031.tlg022.perseus-grc2.xml,2 Peter (New Testament),,2 Peter,,1095,tlg0031f,tlg0031.tlg022,A.D. 1,0.5,{'0.5': 1},0.5,christian,,,,561,42,[]
tlg0031.tlg023.perseus-grc2.xml,Johnannine literature (New Testament),,1 John,,2135,tlg0031john,tlg0031.tlg023,A.D. 1,0.5,{'0.5': 1},0.5,christian,,,,932,140,[]
tlg0031.tlg024.perseus-grc2.xml,Johnannine literature (New Testament),,2 John,,245,tlg0031john,tlg0031.tlg024,A.D. 1,0.5,{'0.5': 1},0.5,christian,,,,112,15,[]
tlg0031.tlg025.perseus-grc2.xml,Johnannine literature (New Testament),,3 John,,219,tlg0031john,tlg0031.tlg025,A.D. 1,0.5,{'0.5': 1},0.5,christian,,,,109,20,[]
tlg0031.tlg026.perseus-grc2.xml,Jude (New Testament),,Jude,,456,tlg0031g,tlg0031.tlg026,A.D. 1,0.5,{'0.5': 1},0.5,christian,,,,249,20,[]
tlg0031.tlg027.perseus-grc2.xml,Revelation (New Testament),,Revelation,,9857,tlg0031h,tlg0031.tlg027,A.D. 1,0.5,{'0.5': 1},0.5,christian,,,,4597,474,[]
tlg0032.tlg001.perseus-grc2.xml,Xenophon,,Hellenica,,66510,tlg0032,tlg0032.tlg001,5-4 B.C.,-4,"{'-4.5': 0.5, '-3.5': 0.5}",-3.5,pagan,,,,29983,3628,Historici/-ae
tlg0032.tlg002.perseus-grc2.xml,Xenophon,,Memorabilia,,35841,tlg0032,tlg0032.tlg002,5-4 B.C.,-4,"{'-4.5': 0.5, '-3.5': 0.5}",-3.5,pagan,,,,16177,2186,Historici/-ae
tlg0032.tlg003.perseus-grc2.xml,Xenophon,,Economics,,17820,tlg0032,tlg0032.tlg003,5-4 B.C.,-4,"{'-4.5': 0.5, '-3.5': 0.5}",-3.5,pagan,,,,8172,984,Historici/-ae
tlg0032.tlg004.perseus-grc2.xml,Xenophon,,Symposium,,9532,tlg0032,tlg0032.tlg004,5-4 B.C.,-4,"{'-4.5': 0.5, '-3.5': 0.5}",-3.5,pagan,,,,4350,700,Historici/-ae
tlg0032.tlg005.perseus-grc2.xml,Xenophon,,Apology,,2000,tlg0032,tlg0032.tlg005,5-4 B.C.,-4,"{'-4.5': 0.5, '-3.5': 0.5}",-3.5,pagan,,,,892,116,Historici/-ae
tlg0032.tlg006.perseus-grc2.xml,Xenophon,,Anabasis,,57169,tlg0032,tlg0032.tlg006,5-4 B.C.,-4,"{'-4.5': 0.5, '-3.5': 0.5}",-3.5,pagan,,,,26823,3833,Historici/-ae
tlg0032.tlg007.perseus-grc2.xml,Xenophon,,Cyropaedia,,79289,tlg0032,tlg0032.tlg007,5-4 B.C.,-4,"{'-4.5': 0.5, '-3.5': 0.5}",-3.5,pagan,,,,36002,4962,Historici/-ae
tlg0032.tlg008.perseus-grc2.xml,Xenophon,,Hiero,,5969,tlg0032,tlg0032.tlg008,5-4 B.C.,-4,"{'-4.5': 0.5, '-3.5': 0.5}",-3.5,pagan,,,,2721,321,Historici/-ae
tlg0032.tlg009.perseus-grc2.xml,Xenophon,,Agesilaus,,7385,tlg0032,tlg0032.tlg009,5-4 B.C.,-4,"{'-4.5': 0.5, '-3.5': 0.5}",-3.5,pagan,,,,3425,358,Historici/-ae
tlg0032.tlg010.perseus-grc2.xml,Xenophon,,Constitution of the Lacedaemonians,,4925,tlg0032,tlg0032.tlg010,5-4 B.C.,-4,"{'-4.5': 0.5, '-3.5': 0.5}",-3.5,pagan,,,,2288,280,Historici/-ae
tlg0032.tlg011.perseus-grc2.xml,Xenophon,,Ways and Means,,3853,tlg0032,tlg0032.tlg011,5-4 B.C.,-4,"{'-4.5': 0.5, '-3.5': 0.5}",-3.5,pagan,,,,1749,200,Historici/-ae
tlg0032.tlg012.perseus-grc2.xml,Xenophon,,On the Cavalry Commander,,5779,tlg0032,tlg0032.tlg012,5-4 B.C.,-4,"{'-4.5': 0.5, '-3.5': 0.5}",-3.5,pagan,,,,2641,292,Historici/-ae
tlg0032.tlg013.perseus-grc2.xml,Xenophon,,On the Art of Horsemanship,,6983,tlg0032,tlg0032.tlg013,5-4 B.C.,-4,"{'-4.5': 0.5, '-3.5': 0.5}",-3.5,pagan,,,,3127,392,Historici/-ae
tlg0032.tlg014.perseus-grc2.xml,Xenophon,,On Hunting,,9142,tlg0032,tlg0032.tlg014,5-4 B.C.,-4,"{'-4.5': 0.5, '-3.5': 0.5}",-3.5,pagan,,,,3973,602,Historici/-ae
tlg0033.tlg001.perseus-grc2.xml,Pindar,,Odes (Greek). Machine readable text - O.,,5875,tlg0033,tlg0033.tlg001,6-5 B.C.,-5,"{'-5.5': 0.5, '-4.5': 0.5}",-4.5,pagan,,,,4084,427,Lyrici/-ae
tlg0033.tlg002.perseus-grc2.xml,Pindar,,Odes (Greek). Machine readable text - P.,,7427,tlg0033,tlg0033.tlg002,6-5 B.C.,-5,"{'-5.5': 0.5, '-4.5': 0.5}",-4.5,pagan,,,,5153,593,Lyrici/-ae
tlg0033.tlg003.perseus-grc2.xml,Pindar,,Odes (Greek). Machine readable text - N.,,4944,tlg0033,tlg0033.tlg003,6-5 B.C.,-5,"{'-5.5': 0.5, '-4.5': 0.5}",-4.5,pagan,,,,3407,402,Lyrici/-ae
tlg0033.tlg004.perseus-grc2.xml,Pindar,,Odes (Greek). Machine readable text - I.,,2899,tlg0033,tlg0033.tlg004,6-5 B.C.,-5,"{'-5.5': 0.5, '-4.5': 0.5}",-4.5,pagan,,,,2027,222,Lyrici/-ae
tlg0034.tlg001.perseus-grc1.xml,Lycurgus,,Against Leocrates ,,12560,tlg0034,tlg0034.tlg001,4 B.C.,-3.5,{'-3.5': 1},,pagan,,,,5458,1067,Oratores
tlg0035.tlg001.perseus-grc2.xml,Moschus,,Eros Drapeta,,240,tlg0035,tlg0035.tlg001,2 B.C.,-1.5,{'-1.5': 1},,pagan,,,,144,29,Bucolici
tlg0035.tlg002.perseus-grc2.xml,Moschus,,Europa,,1132,tlg0035,tlg0035.tlg002,2 B.C.,-1.5,{'-1.5': 1},,pagan,,,,727,88,Bucolici
tlg0035.tlg003.perseus-grc1.xml,Moschus,,Epitaphius Bios,,898,tlg0035,tlg0035.tlg003,2 B.C.,-1.5,{'-1.5': 1},,pagan,,,,597,72,Bucolici
tlg0035.tlg004.perseus-grc1.xml,Moschus,,Megara,,888,tlg0035,tlg0035.tlg004,2 B.C.,-1.5,{'-1.5': 1},,pagan,,,,540,64,Bucolici
tlg0035.tlg005.perseus-grc1.xml,Moschus,,Fragmenta,,261,tlg0035,tlg0035.tlg005,2 B.C.,-1.5,{'-1.5': 1},,pagan,,,,176,15,Bucolici
tlg0036.tlg001.perseus-grc1.xml,Bion of Phlossa,,Epitaphius Adonis,,717,tlg0036,tlg0036.tlg001,2 B.C.,-1.5,{'-1.5': 1},,pagan,,,,467,70,Bucolici
tlg0036.tlg002.perseus-grc1.xml,Bion of Phlossa,,Epithalamium Achillis et Deidameiae,,226,tlg0036,tlg0036.tlg002,2 B.C.,-1.5,{'-1.5': 1},,pagan,,,,147,17,Bucolici
tlg0036.tlg003.perseus-grc1.xml,Bion of Phlossa,,Fragmenta,,860,tlg0036,tlg0036.tlg003,2 B.C.,-1.5,{'-1.5': 1},,pagan,,,,560,74,Bucolici
tlg0057.tlg001.1st1K-grc2.xml,Galen,,Protrepticus,,4975,tlg0057,tlg0057.tlg001,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,2377,229,Medici
tlg0057.tlg002.1st1K-grc1.xml,Galen,,De optima doctrina,,1828,tlg0057,tlg0057.tlg002,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,839,84,Medici
tlg0057.tlg003.1st1K-grc1.xml,Galen,,Quod optimus medicus sit quoque philosophus,,1382,tlg0057,tlg0057.tlg003,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,656,59,Medici
tlg0057.tlg004.1st1K-grc1.xml,Galen,,De sectis ad eos qui introducuntur,,6228,tlg0057,tlg0057.tlg004,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,2729,329,Medici
tlg0057.tlg006.1st1K-grc1.xml,Galen,,De constitutione artis medicae ad Patrophilum,,11958,tlg0057,tlg0057.tlg006,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,5433,607,Medici
tlg0057.tlg007.1st1K-grc1.xml,Galen,,Ars Medica,,16150,tlg0057,tlg0057.tlg007,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,7301,895,Medici
tlg0057.tlg008.1st1K-grc1.xml,Galen,,De elementis ex Hippocrate,,13407,tlg0057,tlg0057.tlg008,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,6089,708,Medici
tlg0057.tlg009.1st1K-grc2.xml,Galen,,De temperamentis,,27722,tlg0057,tlg0057.tlg009,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,13000,1244,Medici
tlg0057.tlg010.perseus-grc1.xml,Galen,,On the Natural Faculties.,,31802,tlg0057,tlg0057.tlg010,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,14323,1317,Medici
tlg0057.tlg011.1st1K-grc1.xml,Galen,,De anatomicis administrationibus,,78393,tlg0057,tlg0057.tlg011,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,36360,3375,Medici
tlg0057.tlg012.1st1K-grc1.xml,Galen,,De ossibus ad tirones,,6932,tlg0057,tlg0057.tlg012,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,3128,399,Medici
tlg0057.tlg013.1st1K-grc1.xml,Galen,,De venarum arteriarumque dissectione,,7543,tlg0057,tlg0057.tlg013,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,3418,327,Medici
tlg0057.tlg014.1st1K-grc1.xml,Galen,,De nervorum dissectione,,3601,tlg0057,tlg0057.tlg014,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,1622,140,Medici
tlg0057.tlg015.1st1K-grc1.xml,Galen,,De instrumento odoratus,,4199,tlg0057,tlg0057.tlg015,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,1918,191,Medici
tlg0057.tlg016.1st1K-grc1.xml,Galen,,De uteri dissectione,,3260,tlg0057,tlg0057.tlg016,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,1436,159,Medici
tlg0057.tlg017.1st1K-grc1.xml,Galen,,De usu partium corporis humani I-XI,,194280,tlg0057,tlg0057.tlg017,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,89735,7563,Medici
tlg0057.tlg018.1st1K-grc1.xml,Galen,,De motu musculorum,,14717,tlg0057,tlg0057.tlg018,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,6819,712,Medici
tlg0057.tlg019.opp-grc1.xml,Galen,,De Victu Attenuante,,9246,tlg0057,tlg0057.tlg019,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,3492,516,Medici
tlg0057.tlg020.1st1K-grc1.xml,Galen,,De utilitate respirationis,,6052,tlg0057,tlg0057.tlg020,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,2772,314,Medici
tlg0057.tlg021.1st1K-grc1.xml,Galen,,De semine,,20808,tlg0057,tlg0057.tlg021,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,9595,931,Medici
tlg0057.tlg022.1st1K-grc1.xml,Galen,,De foetuum formatione,,7718,tlg0057,tlg0057.tlg022,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,3542,245,Medici
tlg0057.tlg023.1st1K-grc1.xml,Galen,,An in arteriis sanguis contineatur,,4710,tlg0057,tlg0057.tlg023,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,2119,230,Medici
tlg0057.tlg024.1st1K-grc1.xml,Galen,,De optima corporis nostri constitutione,,1760,tlg0057,tlg0057.tlg024,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,816,84,Medici
tlg0057.tlg025.1st1K-grc1.xml,Galen,,De bono habitu,,817,tlg0057,tlg0057.tlg025,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,395,37,Medici
tlg0057.tlg027.1st1K-grc1.xml,Galen,,Quod animi mores corporis temperamenta sequantur,,8305,tlg0057,tlg0057.tlg027,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,3844,373,Medici
tlg0057.tlg028.1st1K-grc1.xml,Galen,,De propriorum animi cuiuslibet affectuum dignotione et curatione,,8192,tlg0057,tlg0057.tlg028,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,3766,392,Medici
tlg0057.tlg029.1st1K-grc1.xml,Galen,,De animi cuiuslibet peccatorum dignotione et curatione,,6321,tlg0057,tlg0057.tlg029,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,2960,251,Medici
tlg0057.tlg030.1st1K-grc1.xml,Galen,,De atra bile,,6261,tlg0057,tlg0057.tlg030,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,2922,257,Medici
tlg0057.tlg031.1st1K-grc1.xml,Galen,,De usu pulsuum,,4468,tlg0057,tlg0057.tlg031,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,1993,195,Medici
tlg0057.tlg032.1st1K-grc1.xml,Galen,,De placitis Hippocratis et Platonis,,93523,tlg0057,tlg0057.tlg032,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,41926,3803,Medici
tlg0057.tlg034.1st1K-grc2.xml,Galen,,De parvae pilae exercitio,,1698,tlg0057,tlg0057.tlg034,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,812,85,Medici
tlg0057.tlg035.1st1K-grc3.xml,Galen,,De venereis (ap. Oribasium),,890,tlg0057,tlg0057.tlg035,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,376,54,Medici
tlg0057.tlg036.1st1K-grc1.xml,Galen,,De sanitate tuenda,,66847,tlg0057,tlg0057.tlg036,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,31010,3010,Medici
tlg0057.tlg038.1st1K-grc1.xml,Galen,,De rebus boni malique suci,,10193,tlg0057,tlg0057.tlg038,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,4831,466,Medici
tlg0057.tlg039.1st1K-grc1.xml,Galen,,De ptisana,,2210,tlg0057,tlg0057.tlg039,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,1015,99,Medici
tlg0057.tlg040.1st1K-grc1.xml,Galen,,De dignotione ex insomniis,,497,tlg0057,tlg0057.tlg040,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,233,21,Medici
tlg0057.tlg041.1st1K-grc1.xml,Galen,,De morborum differentiis,,6647,tlg0057,tlg0057.tlg041,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,2976,295,Medici
tlg0057.tlg042.1st1K-grc1.xml,Galen,,De causis morborum,,6084,tlg0057,tlg0057.tlg042,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,2781,271,Medici
tlg0057.tlg043.1st1K-grc1.xml,Galen,,De symptomatum differentiis,,6623,tlg0057,tlg0057.tlg043,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,2933,321,Medici
tlg0057.tlg044.1st1K-grc1.xml,Galen,,De symptomatum causis,,29435,tlg0057,tlg0057.tlg044,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,13229,1449,Medici
tlg0057.tlg045.1st1K-grc1.xml,Galen,,De differentiis febrium,,20915,tlg0057,tlg0057.tlg045,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,9619,879,Medici
tlg0057.tlg046.1st1K-grc1.xml,Galen,,De morborum temporibus,,5292,tlg0057,tlg0057.tlg046,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,2435,239,Medici
tlg0057.tlg047.1st1K-grc1.xml,Galen,,De totius morbi temporibus,,3534,tlg0057,tlg0057.tlg047,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,1547,177,Medici
tlg0057.tlg048.1st1K-grc1.xml,Galen,,De typis,,1577,tlg0057,tlg0057.tlg048,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,731,98,Medici
tlg0057.tlg049.1st1K-grc1.xml,Galen,,Adversus eos qui de typis scripserunt vel de circuitibus,,5473,tlg0057,tlg0057.tlg049,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,2532,279,Medici
tlg0057.tlg050.1st1K-grc1.xml,Galen,,De plenitudine,,11085,tlg0057,tlg0057.tlg050,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,4990,487,Medici
tlg0057.tlg051.1st1K-grc1.xml,Galen,,"De tremore, palpitatione, convulsione et rigore",,9115,tlg0057,tlg0057.tlg051,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,4328,465,Medici
tlg0057.tlg052.1st1K-grc1.xml,Galen,,De comate secundum Hippocratem,,3233,tlg0057,tlg0057.tlg052,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,1573,215,Medici
tlg0057.tlg053.1st1K-grc1.xml,Galen,,De marcore,,5795,tlg0057,tlg0057.tlg053,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,2680,254,Medici
tlg0057.tlg054.1st1K-grc1.xml,Galen,,De tumoribus praeter naturam,,4218,tlg0057,tlg0057.tlg054,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,1984,219,Medici
tlg0057.tlg055.1st1K-grc1.xml,Galen,,De inaequali intemperie,,3156,tlg0057,tlg0057.tlg055,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,1431,171,Medici
tlg0057.tlg056.1st1K-grc1.xml,Galen,,De difficultate respirationis,,31865,tlg0057,tlg0057.tlg056,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,14733,1554,Medici
tlg0057.tlg057.1st1K-grc1.xml,Galen,,De locis affectis,,69879,tlg0057,tlg0057.tlg057,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,32227,3016,Medici
tlg0057.tlg058.1st1K-grc1.xml,Galen,,De pulsibus ad tirones,,5978,tlg0057,tlg0057.tlg058,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,2779,379,Medici
tlg0057.tlg059.1st1K-grc1.xml,Galen,,De differentiis pulsuum,,42474,tlg0057,tlg0057.tlg059,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,19222,1952,Medici
tlg0057.tlg060.1st1K-grc1.xml,Galen,,De dignoscendis pulsibus,,31210,tlg0057,tlg0057.tlg060,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,14298,1298,Medici
tlg0057.tlg061.1st1K-grc1.xml,Galen,,De causis pulsuum,,32089,tlg0057,tlg0057.tlg061,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,14607,1449,Medici
tlg0057.tlg062.1st1K-grc1.xml,Galen,,De praesagitione ex pulsibus,,36329,tlg0057,tlg0057.tlg062,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,16449,1501,Medici
tlg0057.tlg063.1st1K-grc1.xml,Galen,,Synopsis librorum suorum de pulsibus,,15622,tlg0057,tlg0057.tlg063,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,7157,790,Medici
tlg0057.tlg064.1st1K-grc1.xml,Galen,,De crisibus,,33882,tlg0057,tlg0057.tlg064,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,15628,1688,Medici
tlg0057.tlg065.1st1K-grc1.xml,Galen,,De diebus decretoriis,,27278,tlg0057,tlg0057.tlg065,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,12331,1176,Medici
tlg0057.tlg066.1st1K-grc1.xml,Galen,,De methodo medendi,,157575,tlg0057,tlg0057.tlg066,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,72593,8072,Medici
tlg0057.tlg067.1st1K-grc1.xml,Galen,,Ad Glauconem de methodo medendi,,22902,tlg0057,tlg0057.tlg067,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,10624,1344,Medici
tlg0057.tlg068.1st1K-grc1.xml,Galen,,De venae sectione adversus Erasistratum,,5972,tlg0057,tlg0057.tlg068,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,2884,332,Medici
tlg0057.tlg069.1st1K-grc1.xml,Galen,,De venae sectione adversus Erasistrateos Romae degentes,,9045,tlg0057,tlg0057.tlg069,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,4195,423,Medici
tlg0057.tlg070.1st1K-grc1.xml,Galen,,De curandi ratione per venae sectionem,,10064,tlg0057,tlg0057.tlg070,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,4692,404,Medici
tlg0057.tlg071.1st1K-grc1.xml,Galen,,"De hirudinibus, revulsione, cucurbitula, incisione et scarificatione",,695,tlg0057,tlg0057.tlg071,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,355,45,Medici
tlg0057.tlg072.1st1K-grc1.xml,Galen,,De purgantium medicamentorum facultate,,2969,tlg0057,tlg0057.tlg072,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,1384,125,Medici
tlg0057.tlg073.1st1K-grc2.xml,Galen,,"Quos quibus catharticis medicamentis et quando purgare
                    oporteat (ap. Oribasium)",,2930,tlg0057,tlg0057.tlg073,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,1329,195,Medici
tlg0057.tlg074.1st1K-grc1.xml,Galen,,Pro puero epileptico consilium,,3217,tlg0057,tlg0057.tlg074,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,1502,140,Medici
tlg0057.tlg075.1st1K-grc1.xml,Galen,,De simplicium medicamentorum temperamentis ac facultatibus I-VI,,133857,tlg0057,tlg0057.tlg075,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,62370,7231,Medici
tlg0057.tlg076.1st1K-grc1.xml,Galen,,De compositione medicamentorum secundum locos I-VI,,142267,tlg0057,tlg0057.tlg076,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,78554,13296,Medici
tlg0057.tlg077.1st1K-grc1.xml,Galen,,De compositione medicamentorum per genera,,100478,tlg0057,tlg0057.tlg077,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,52040,9413,Medici
tlg0057.tlg078.1st1K-grc1.xml,Galen,,De antidotis,,22207,tlg0057,tlg0057.tlg078,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,12238,2206,Medici
tlg0057.tlg079.1st1K-grc1.xml,Galen,,De theriaca ad Pisonem,,12974,tlg0057,tlg0057.tlg079,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,5933,570,Medici
tlg0057.tlg081.1st1K-grc1.xml,Galen,,Institutio logica,,8482,tlg0057,tlg0057.tlg081,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,3503,385,Medici
tlg0057.tlg082.1st1K-grc1.xml,Galen,,De sophismatis seu captionibus penes dictionem,,2512,tlg0057,tlg0057.tlg082,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,1050,162,Medici
tlg0057.tlg083.1st1K-grc1.xml,Galen,,De praenotione ad Epigenem,,11022,tlg0057,tlg0057.tlg083,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,5210,450,Medici
tlg0057.tlg084.1st1K-grc1.xml,Galen,,De substantia facultatum naturalium fragmentum,,1365,tlg0057,tlg0057.tlg084,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,613,47,Medici
tlg0057.tlg085.1st1K-grc1.xml,Galen,,In Hippocratis De natura hominis,,20349,tlg0057,tlg0057.tlg085,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,9227,969,Medici
tlg0057.tlg086.1st1K-grc1.xml,Galen,,In Hippocratis vel Polybi Opus de Salubri Victus Ratione Privatorum Commentarius,,5139,tlg0057,tlg0057.tlg086,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,2342,265,Medici
tlg0057.tlg087.1st1K-grc1.xml,Galen,,In Hippocratis De victu acutorum,,55404,tlg0057,tlg0057.tlg087,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,25343,2849,Medici
tlg0057.tlg089.1st1K-grc1.xml,Galen,,In Hippocratis Epidemiarum I,,142129,tlg0057,tlg0057.tlg089,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,64745,6462,Medici
tlg0057.tlg092.1st1K-grc1.xml,Galen,,In Hippocratis Aphorismos,,89005,tlg0057,tlg0057.tlg092,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,40847,4115,Medici
tlg0057.tlg093.1st1K-grc1.xml,Galen,,Adversus Lycum,,7441,tlg0057,tlg0057.tlg093,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,3390,304,Medici
tlg0057.tlg094.1st1K-grc1.xml,Galen,,Adversus ea quae Juliano in Hippocratis Aphorismos enuntiata sunt,,7603,tlg0057,tlg0057.tlg094,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,3634,338,Medici
tlg0057.tlg095.1st1K-grc1.xml,Galen,,In Hippocratis De articulis,,35615,tlg0057,tlg0057.tlg095,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,16259,1626,Medici
tlg0057.tlg096.1st1K-grc1.xml,Galen,,De Humero iis Modis Prolapso quos Hippocrates non Vidit,,6571,tlg0057,tlg0057.tlg096,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,3068,288,Medici
tlg0057.tlg099.1st1K-grc1.xml,Galen,,In Hippocratis Prognosticum,,37515,tlg0057,tlg0057.tlg099,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,16655,1715,Medici
tlg0057.tlg100.1st1K-grc1.xml,Galen,,In Hippocratis De fracturis,,31821,tlg0057,tlg0057.tlg100,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,14751,1396,Medici
tlg0057.tlg101.1st1K-grc1.xml,Galen,,In Hippocratis De officina medici,,38815,tlg0057,tlg0057.tlg101,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,17413,1799,Medici
tlg0057.tlg102.1st1K-grc1.xml,Galen,,De musculorum dissectione ad tirones,,14742,tlg0057,tlg0057.tlg102,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,6677,645,Medici
tlg0057.tlg103.1st1K-grc1.xml,Galen,,De consuetudinibus,,4011,tlg0057,tlg0057.tlg103,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,1851,146,Medici
tlg0057.tlg107.1st1K-grc1.xml,Galen,,De experientia medica,,1006,tlg0057,tlg0057.tlg107,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,450,61,Medici
tlg0057.tlg114.1st1K-grc1.xml,Galen,,De causis respirationis,,669,tlg0057,tlg0057.tlg114,A.D. 2,1.5,{'1.5': 1},2.5,pagan,,,,290,38,Medici
tlg0058.tlg001.perseus-grc2.xml,Aeneas Tacticus,,Περὶ τοῦ πῶς χρὴ πολιορκουμένους ἀντέχειν,,13993,tlg0058,tlg0058.tlg001,4 B.C.,-3.5,{'-3.5': 1},,pagan,,,,6378,724,Tactici
tlg0059.tlg001.perseus-grc1.xml,Plato,,Euthyphro,,5394,tlg0059,tlg0059.tlg001,5-4 B.C.,-4,"{'-4.5': 0.5, '-3.5': 0.5}",-3.5,pagan,,,,2249,485,Philosophici/-ae
