author_id,doc_id,filename,author,title,source,lemmata_source,not_before,not_after,tlg_epithet,genre,provenience,wordcount,lemmatacount
tlg0627,tlg0627.tlg033,tlg0627.tlg033.1st1K-grc1.xml,Hippocrates,De natura muliebri,glaux1,glaux1,-500.0,-301.0,['Medici'],[],pagan,15027,6876
tlg0627,tlg0627.tlg035,tlg0627.tlg035.1st1K-grc1.xml,Hippocrates,De octimestri partu,glaux1,glaux1,-500.0,-301.0,['Medici'],[],pagan,893,344
tlg0627,tlg0627.tlg036,tlg0627.tlg036.1st1K-grc1.xml,Hippocrates,De muliebribus,glaux1,glaux1,-500.0,-301.0,['Medici'],[],pagan,60299,25804
tlg0627,tlg0627.tlg037,tlg0627.tlg037.1st1K-grc1.xml,Hippocrates,De virginum morbis,glaux1,glaux1,-500.0,-301.0,['Medici'],[],pagan,539,200
tlg0627,tlg0627.tlg038,tlg0627.tlg038.1st1K-grc1.xml,Hippocrates,De superfoetatione,glaux1,glaux1,-500.0,-301.0,['Medici'],[],pagan,4158,1788
tlg0627,tlg0627.tlg039,tlg0627.tlg039.1st1K-grc1.xml,Hippocrates,De exsectione foetus,glaux1,glaux1,-500.0,-301.0,['Medici'],[],pagan,581,234
tlg0627,tlg0627.tlg040,tlg0627.tlg040.1st1K-grc1.xml,Hippocrates,De anatomia,glaux1,glaux1,-500.0,-301.0,['Medici'],[],pagan,296,155
tlg0627,tlg0627.tlg041,tlg0627.tlg041.1st1K-grc1.xml,Hippocrates,De dentitione,glaux1,glaux1,-500.0,-301.0,['Medici'],[],pagan,492,226
tlg0627,tlg0627.tlg042,tlg0627.tlg042.1st1K-grc1.xml,Hippocrates,De glandulis,glaux1,glaux1,-500.0,-301.0,['Medici'],[],pagan,2130,792
tlg0627,tlg0627.tlg043,tlg0627.tlg043.1st1K-grc1.xml,Hippocrates,De carnibus,glaux1,glaux1,-500.0,-301.0,['Medici'],[],pagan,3963,1457
tlg0627,tlg0627.tlg045,tlg0627.tlg045.1st1K-grc1.xml,Hippocrates,De corde,glaux1,glaux1,-500.0,-301.0,['Medici'],[],pagan,1244,482
tlg0627,tlg0627.tlg047,tlg0627.tlg047.1st1K-grc1.xml,Hippocrates,De visu,glaux1,glaux1,-500.0,-301.0,['Medici'],[],pagan,963,404
tlg0627,tlg0627.tlg048,tlg0627.tlg048.1st1K-grc1.xml,Hippocrates,De natura ossium,glaux1,glaux1,-500.0,-301.0,['Medici'],[],pagan,3875,1326
tlg0627,tlg0627.tlg049,tlg0627.tlg049.1st1K-grc1.xml,Hippocrates,De medico,glaux1,glaux1,-500.0,-301.0,['Medici'],[],pagan,1767,715
tlg0627,tlg0627.tlg050,tlg0627.tlg050.1st1K-grc1.xml,Hippocrates,De habitu decenti,glaux1,glaux1,-500.0,-301.0,['Medici'],[],pagan,1831,651
tlg0627,tlg0627.tlg052,tlg0627.tlg052.1st1K-grc1.xml,Hippocrates,De crisibus,glaux1,glaux1,-500.0,-301.0,['Medici'],[],pagan,2397,1034
tlg0627,tlg0627.tlg053,tlg0627.tlg053.1st1K-grc1.xml,Hippocrates,De diebus criticis,glaux1,glaux1,-500.0,-301.0,['Medici'],[],pagan,1574,565
tlg0627,tlg0627.tlg055,tlg0627.tlg055.1st1K-grc1.xml,Hippocrates,"Epistulae, Decretum, Orationes",glaux1,glaux1,-500.0,-301.0,['Medici'],[],pagan,14265,5983
tlg0628,tlg0628.tlg001,tlg0628.tlg001.1st1K-grc1.xml,Musonius Rufus,Dissertationum a Lucio digestarum reliquiae,glaux1,glaux1,1.0,100.0,['Philosophici/-ae'],[],pagan,17610,7095
tlg0628,tlg0628.tlg002,tlg0628.tlg002.1st1K-grc1.xml,Musonius Rufus,Fragmenta minora,glaux1,glaux1,1.0,100.0,['Philosophici/-ae'],[],pagan,1368,539
tlg0628,tlg0628.tlg003,tlg0628.tlg003.1st1K-grc1.xml,Musonius Rufus,Epistulae spuriae,glaux1,glaux1,1.0,100.0,['Philosophici/-ae'],[],pagan,1452,572
tlg0629,tlg0629.tlg001,tlg0629.tlg001.1st1K-grc1.xml,Periander,Epistulae,glaux1,glaux1,-700.0,-501.0,['Philosophici/-ae'],[],pagan,128,48
tlg0632,tlg0632.tlg002,tlg0632.tlg002.1st1K-grc1.xml,Pythagoras,Epistulae,glaux1,glaux1,-600.0,-401.0,['Philosophici/-ae'],[],pagan,376,141
tlg0633,tlg0633.tlg001,tlg0633.tlg001.1st1K-grc1.xml,Lysis,Epistula ad Hipparchum,glaux1,glaux1,-400.0,-101.0,['Philosophici/-ae'],[],pagan,600,271
tlg0634,tlg0634.tlg001,tlg0634.tlg001.1st1K-grc1.xml,Xenocrates of Chalcedon,Fragmenta,glaux1,glaux1,-400.0,-301.0,['Philosophici/-ae'],[],pagan,5368,2079
tlg0639,tlg0639.tlg001,tlg0639.tlg001.1st1K-grc1.xml,Epistula,Menecrates Medicus,glaux1,glaux1,-400.0,-301.0,['Medici'],[],pagan,67,26
tlg0640,tlg0640.tlg001,tlg0640.tlg001.1st1K-grc1.xml,Alciphron,Epistulae,glaux1,glaux1,101.0,300.0,['Rhetorici' 'Sophistae'],[],pagan,43693,15517
tlg0643,tlg0643.opp003,tlg0643.opp003.1st1K-grc1.xml,Anonymus Londinensis,Iatrica Fragmenta Reliqua,glaux1,glaux1,1.0,100.0,['Medici'],[],pagan,371,116
tlg0643,tlg0643.tlg001,tlg0643.tlg001.1st1K-grc2.xml,Hermann Diels,Sigla to Anonymus Londinensis Iatrica,glaux1,glaux1,1.0,100.0,['Medici'],[],pagan,57,22
tlg0643,tlg0643.tlg002,tlg0643.tlg002.1st1K-grc1.xml,Anonymus Londinensis,Anonymus Londinensis Fragmenta,glaux1,glaux1,1.0,100.0,['Medici'],[],pagan,344,56
tlg0644,tlg0644.tlg001,tlg0644.tlg001.1st1K-grc1.xml,Aristophanes of Byzantium,Historiae Animalium Epitome,glaux1,glaux1,-300.0,-101.0,['Grammatici'],[],pagan,78588,29121
tlg0645,tlg0645.tlg001,tlg0645.tlg001.1st1K-grc1.xml,Justin Martyr,Apologia,glaux1,glaux1,101.0,200.0,['Apologetici'],[],christian,16496,7097
tlg0645,tlg0645.tlg002,tlg0645.tlg002.perseus-grc2.xml,Justin Martyr,Apologia Secunda,glaux1,glaux1,101.0,200.0,['Apologetici'],[],christian,3733,1558
tlg0645,tlg0645.tlg003,tlg0645.tlg003.perseus-grc2.xml,Justin Martyr,Dialogus cum Tryphone,glaux1,glaux1,101.0,200.0,['Apologetici'],[],christian,65698,23866
tlg0646,tlg0646.tlg004,tlg0646.tlg004.1st1K-grc1.xml,Pseudo-Justinus Martyr,Epistula ad Diognetum,glaux1,glaux1,201.0,500.0,[],[],christian,3165,1331
tlg0649,tlg0649.tlg002,tlg0649.tlg002.1st1K-grc1.xml,Lesbonax (Rhetorician),Προτρεπτικὸς Ᾱ,glaux1,glaux1,101.0,200.0,['Rhetorici'],[],pagan,1480,635
tlg0649,tlg0649.tlg003,tlg0649.tlg003.1st1K-grc1.xml,Lesbonax (Rhetorician),Προτρεπτικὸς Β̄,glaux1,glaux1,101.0,200.0,['Rhetorici'],[],pagan,943,414
tlg0656,tlg0656.tlg001,tlg0656.tlg001.1st1K-grc1.xml,Dioscurides Pedianus,De materia medica,glaux1,glaux1,1.0,100.0,['Medici'],[],pagan,111943,52748
tlg0656,tlg0656.tlg002,tlg0656.tlg002.1st1K-grc1.xml,Dioscorides Pedianus,Περὶ ἀπλῶν φαρμάκων,glaux1,glaux1,1.0,100.0,['Medici'],[],pagan,39363,20947
tlg0657,tlg0657.tlg001,tlg0657.tlg001.1st1K-grc1.xml,Crateuas,Fragmenta,glaux1,glaux1,-200.0,-1.0,['Medici'],[],pagan,757,357
tlg0658,tlg0658.tlg001,tlg0658.tlg001.perseus-grc1.xml,Heliodorus of Emesa,Aethiopica,glaux1,glaux1,201.0,300.0,['Scriptores Erotici'],[],pagan,90138,36129
tlg0666,tlg0666.tlg001,tlg0666.tlg001.1st1K-grc1.xml,Adrianus,Declamatio,glaux1,glaux1,101.0,200.0,['Rhetorici' 'Sophistae'],[],pagan,293,129
tlg0671,tlg0671.tlg001,tlg0671.tlg001.1st1K-grc1.xml,Philumenus,De venenatis animalibus eorumque remediis,glaux1,glaux1,101.0,200.0,['Medici'],[],pagan,10658,4606
tlg0676,tlg0676.tlg001,tlg0676.tlg001.1st1K-grc1.xml,"Aglaias, Byzantius",Πρὸς τὰς ἀρχομένας ὑποχύσεις,glaux1,glaux1,-400.0,100.0,['Poetae Medici'],[],pagan,214,104
tlg0693,tlg0693.tlg001,tlg0693.tlg001.1st1K-grc1.xml,Albinus,Διδασκαλικὸς τῶν Πλάτωνος δογμάτων,glaux1,glaux1,101.0,200.0,['Philosophici/-ae'],[],pagan,14908,5806
tlg0693,tlg0693.tlg002,tlg0693.tlg002.1st1K-grc1.xml,Albinus,Εἰσαγογὴ εἰς τοὺς Πλάτωνος διαλόγους,glaux1,glaux1,101.0,200.0,['Philosophici/-ae'],[],pagan,1577,633
tlg0708,tlg0708.tlg001,tlg0708.tlg001.1st1K-grc1.xml,Ammonius Grammaticus,περὶ ὁμοίων καὶ διαφόρων λέξεων,glaux1,glaux1,1.0,200.0,['Grammatici'],[],pagan,20826,8129
tlg0731,tlg0731.tlg001,tlg0731.tlg001.1st1K-grc1.xml,Adamantius Judaeus,Physiognomonica,glaux1,glaux1,301.0,500.0,['Medici'],[],jewish,13740,6058
tlg0731,tlg0731.tlg003,tlg0731.tlg003.1st1K-grc1.xml,Adamantius,Physiognomonica (epitome Matritensis),glaux1,glaux1,301.0,500.0,['Medici'],[],jewish,5891,2664
tlg0732,tlg0732.tlg001,tlg0732.tlg001.1st1K-grc1.xml,Alexander of Aphrodisias,De mixtione,glaux1,glaux1,101.0,300.0,['Philosophici/-ae'],[],pagan,11491,4020
tlg0732,tlg0732.tlg003,tlg0732.tlg003.1st1K-grc1.xml,Alexander of Aphrodisias,Περὶ Πυρετῶν [Sp.],glaux1,glaux1,101.0,300.0,['Philosophici/-ae'],[],pagan,9308,3393
tlg0732,tlg0732.tlg004,tlg0732.tlg004.1st1K-grc1.xml,Alexander of Aphrodisias,In Aristotelis metaphysica commentaria,glaux1,glaux1,101.0,300.0,['Philosophici/-ae'],[],pagan,445827,149197
tlg0732,tlg0732.tlg005,tlg0732.tlg005.1st1K-grc1.xml,Alexander of Aphrodisias,In Aristotelis analyticorum priorum librum I commentarium,glaux1,glaux1,101.0,300.0,['Philosophici/-ae'],[],pagan,211332,74527
tlg0732,tlg0732.tlg006,tlg0732.tlg006.1st1K-grc1.xml,Alexander of Aphrodisias,In Aristotelis topicorum libros octo commentaria,glaux1,glaux1,101.0,300.0,['Philosophici/-ae'],[],pagan,286678,94268
tlg0732,tlg0732.tlg007,tlg0732.tlg007.1st1K-grc1.xml,Alexander of Aphrodisias,In Librum De Sensu Commentarium,glaux1,glaux1,101.0,300.0,['Philosophici/-ae'],[],pagan,87271,27108
tlg0732,tlg0732.tlg008,tlg0732.tlg008.1st1K-grc1.xml,Alexander of Aphrodisias,In Aristotelis Meteorologicorum Libros Commentaria,glaux1,glaux1,101.0,300.0,['Philosophici/-ae'],[],pagan,112745,40755
tlg0732,tlg0732.tlg010,tlg0732.tlg010.1st1K-grc1.xml,Alexander of Aphrodisias,De anima,glaux1,glaux1,101.0,300.0,['Philosophici/-ae'],[],pagan,46712,15236
tlg0732,tlg0732.tlg011,tlg0732.tlg011.1st1K-grc1.xml,Alexander of Aphrodisias,De anima libri mantissa,glaux1,glaux1,101.0,300.0,['Philosophici/-ae'],[],pagan,41942,14106
tlg0732,tlg0732.tlg012,tlg0732.tlg012.1st1K-grc2.xml,Alexander of Aphrodisias,Quaestiones,glaux1,glaux1,101.0,300.0,['Philosophici/-ae'],[],pagan,47388,15799
tlg0732,tlg0732.tlg013,tlg0732.tlg013.1st1K-grc1.xml,Alexander of Aphrodisias,Ἠθικὰ προβλήματα [Sp.],glaux1,glaux1,101.0,300.0,['Philosophici/-ae'],[],pagan,24250,7767
tlg0732,tlg0732.tlg014,tlg0732.tlg014.1st1K-grc1.xml,Alexander of Aphrodisias,De fato,glaux1,glaux1,101.0,300.0,['Philosophici/-ae'],[],pagan,25781,8338
tlg0732,tlg0732.tlgX01,tlg0732.tlgX01.1st1K-grc1.xml,Alexander of Aphrodisias,In Aristotelis Sophisticos Elenchos Commentarius [Sp.],glaux1,glaux1,101.0,300.0,['Philosophici/-ae'],[],pagan,100624,34730
tlg0733,tlg0733.tlg001,tlg0733.tlg001.1st1K-grc1.xml,Cassius Iatrosophista,Ἰατρικαὶ Ἀπορίαι καὶ Προβλήματα Φυσικά,glaux1,glaux1,101.0,300.0,['Medici'],[],christian,8006,3231
tlg0751,tlg0751.tlg005,tlg0751.tlg005.1st1K-grc1.xml,Hippocrates (Pseudo),Ἑρμηνεία περὶ ἐνεργῶν λίθων,glaux1,glaux1,-400.0,,['Medici'],[],pagan,1941,897
tlg0751,tlg0751.tlg034,tlg0751.tlg034.1st1K-grc1.xml,pseudo-Hippocrates,De septimestri partu,glaux1,glaux1,-400.0,,['Medici'],[],pagan,1883,731
tlg1118,tlg1118.tlg003,tlg1118.tlg003.1st1K-grc1.xml,Pseudo-Dioscorides,De lapidibus,glaux1,glaux1,101.0,,['Medici'],[],pagan,1278,645
tlg1126,tlg1126.tlg003,tlg1126.tlg003.1st1K-grc1.xml,Anubion,Fragmenta,glaux1,glaux1,1.0,100.0,[],[],pagan,86,45
tlg1131,tlg1131.tlg001,tlg1131.tlg001.1st1K-grc1.xml,Anonymus Ad Aviricium Marcellum Contra Cataphrygas,Ad Avircium Marcellum contra Cataphrygas,glaux1,glaux1,101.0,300.0,[],[],pagan,1304,518
tlg1134,tlg1134.tlg001,tlg1134.tlg001.1st1K-grc1.xml,Anonymous Iamblichi,Fragmenta,glaux1,glaux1,-500.0,-401.0,['Philosophici/-ae'],[],pagan,2163,808
tlg1146,tlg1146.tlg001,tlg1146.tlg001.1st1K-grc1.xml,Antipater Tarsensis,Testimonia et Fragmenta.,glaux1,glaux1,-200.0,-101.0,['Philosophici/-ae'],[],pagan,3907,1356
tlg1147,tlg1147.tlg003,tlg1147.tlg003.1st1K-grc1.xml,Antiphon of Athens,Fragmenta,glaux1,glaux1,-500.0,-401.0,['Sophistae'],[],pagan,5040,1476
tlg1181,tlg1181.tlg001,tlg1181.tlg001.1st1K-grc1.xml,Aristarchus of Samos,De magnitudinibus et distantiis solis et lunae,glaux1,glaux1,-400.0,-201.0,['Astronomici'],[],pagan,8236,3109
tlg1188,tlg1188.tlg002,tlg1188.tlg002.1st1K-grc1.xml,Aristocles of Messene,Fragmenta,glaux1,glaux1,101.0,200.0,['Philosophici/-ae'],[],pagan,6805,2481
tlg1193,tlg1193.tlg001,tlg1193.tlg001.1st1K-grc1.xml,Ariston of Chios,Testimonia et Fragmenta,glaux1,glaux1,-300.0,-201.0,['Philosophici/-ae'],[],pagan,4063,1376
tlg1194,tlg1194.tlg001,tlg1194.tlg001.1st1K-grc1.xml,Aristonicus of Alexandria,Περὶ Σημίων Ὀδυσσείας,glaux1,glaux1,-100.0,100.0,['Grammatici'],[],pagan,34572,10039
tlg1205,tlg1205.tlg001,tlg1205.tlg001.perseus-grc2.xml,Athenagoras,Supplication pro Christianis,glaux1,glaux1,101.0,200.0,['Apologetici'],[],christian,13444,5196
tlg1205,tlg1205.tlg002,tlg1205.tlg002.perseus-grc2.xml,Athenagoras,De resurrectione,glaux1,glaux1,101.0,200.0,['Apologetici'],[],christian,10213,3783
tlg1210,tlg1210.tlg001,tlg1210.tlg001.1st1K-grc1.xml,Autolycus,De Sphaera Quae Movetur,glaux1,glaux1,-400.0,-301.0,['Astronomici'],[],pagan,4478,1988
tlg1210,tlg1210.tlg002,tlg1210.tlg002.1st1K-grc1.xml,Autolycus,De Ortibus et Occasibus,glaux1,glaux1,-400.0,-301.0,['Astronomici'],[],pagan,11512,5339
tlg1220,tlg1220.tlg001,tlg1220.tlg001.1st1K-grc1.xml,Batrachomyomachia,Batrachomyomachia,glaux1,glaux1,-200.0,-1.0,[],[],pagan,2225,1155
tlg1247,tlg1247.tlg001,tlg1247.tlg001.1st1K-grc1.xml,Cebes,Cebetis tabula,glaux1,glaux1,1.0,100.0,['Philosophici/-ae'],[],pagan,5747,1983
tlg1252,tlg1252.tlg002,tlg1252.tlg002.1st1K-grc1.xml,Certamen Homeri et Hesiodi,Certamen Homeri et Hesiodi,glaux1,glaux1,-300.0,200.0,[],[],pagan,2782,1346
tlg1264,tlg1264.tlg001,tlg1264.tlg001.1st1K-grc1.xml,Chrysippus,Fragmenta Logica et Physica,glaux1,glaux1,-300.0,-201.0,['Philosophici/-ae'],[],pagan,129094,43228
tlg1264,tlg1264.tlg002,tlg1264.tlg002.1st1K-grc1.xml,Chrysippus,Fragmenta Moralia,glaux1,glaux1,-300.0,-201.0,['Philosophici/-ae'],[],pagan,61751,21475
tlg1264,tlg1264.tlg003,tlg1264.tlg003.1st1K-grc1.xml,Chrysippus,"Fragmenta Chrysippi, quae ad explicationem carminum Homericorum pertinent.",glaux1,glaux1,-300.0,-201.0,['Philosophici/-ae'],[],pagan,346,129
tlg1264,tlg1264.tlg004,tlg1264.tlg004.1st1K-grc1.xml,Chrysippus,Fragmenta ad singulos libros relata,glaux1,glaux1,-300.0,-201.0,['Philosophici/-ae'],[],pagan,3916,1126
tlg1269,tlg1269.tlg002,tlg1269.tlg002.1st1K-grc1.xml,Cleanthes,Testimonia et Fragmenta,glaux1,glaux1,-400.0,-201.0,['Philosophici/-ae'],[],pagan,9140,3074
tlg1271,tlg1271.tlg001,tlg1271.tlg001.1st1K-grc1.xml,Clement of Rome,Epistula I ad Corinthios,glaux1,glaux1,1.0,100.0,['Theologici'],[],christian,11528,4669
tlg1271,tlg1271.tlg002,tlg1271.tlg002.1st1K-grc1.xml,Clement of Rome,Epistula II ad Corinthios,glaux1,glaux1,1.0,100.0,['Theologici'],[],christian,3570,1363
tlg1271,tlg1271.tlg003,tlg1271.tlg003.1st1K-grc1.xml,Clemens Romanus,Ἐπιστολὴ Πέτρου πρὸς Ἰάκωβον,glaux1,glaux1,1.0,100.0,['Theologici'],[],christian,533,213
tlg1271,tlg1271.tlg004,tlg1271.tlg004.1st1K-grc1.xml,Clemens Romanus,Διαμαρτυρία περὶ τῶν τοῦ βιβλίου λαμβανόντων,glaux1,glaux1,1.0,100.0,['Theologici'],[],christian,770,305
tlg1271,tlg1271.tlg005,tlg1271.tlg005.1st1K-grc1.xml,Clemens Romanus,"Ἐπιστολὴ Κλήμεντος πρὸς Ἰάκωβον
",glaux1,glaux1,1.0,100.0,['Theologici'],[],christian,2840,1255
tlg1271,tlg1271.tlg006,tlg1271.tlg006.1st1K-grc1.xml,Clemens Romanus,Ὁμίλαι,glaux1,glaux1,1.0,100.0,['Theologici'],[],christian,74668,31455
tlg1271,tlg1271.tlg010,tlg1271.tlg010.1st1K-grc1.xml,Clemens Romanus,Epistulae de virginitate [Sp.],glaux1,glaux1,1.0,100.0,['Theologici'],[],christian,2454,1054
tlg1271,tlg1271.tlg011,tlg1271.tlg011.1st1K-grc1.xml,Clemens Romanus,Clementina Epitome Prior Edita Correctior,glaux1,glaux1,1.0,100.0,['Theologici'],[],christian,28994,12111
tlg1271,tlg1271.tlg012,tlg1271.tlg012.1st1K-grc1.xml,Clemens Romanus,Clementina Epitome Altera Nunc Primum Edita,glaux1,glaux1,1.0,100.0,['Theologici'],[],christian,29924,12824
tlg1272,tlg1272.tlg001,tlg1272.tlg001.1st1K-grc1.xml,Cleomedes,Μετέωρα,glaux1,glaux1,101.0,200.0,['Astronomici'],[],pagan,27238,10389
tlg1286,tlg1286.tlg001,tlg1286.tlg001.1st1K-grc1.xml,Anonymous,[Ἑρμοῦ τρισμεγίστου] Ποιμάνδρης,glaux1,glaux1,101.0,400.0,[],[],pagan,2703,1105
tlg1286,tlg1286.tlg002,tlg1286.tlg002.1st1K-grc1.xml,Anonymous,⟨Ἑρμοῦ τρισμεγιστου πρὸς Ἀσκληπιόν.⟩,glaux1,glaux1,101.0,400.0,[],[],pagan,1631,578
tlg1286,tlg1286.tlg003,tlg1286.tlg003.1st1K-grc1.xml,Anonymous,Ἑρμοῦ τοῦ τρισμεγίστου λόγος ἱερός,glaux1,glaux1,101.0,400.0,[],[],pagan,358,184
tlg1286,tlg1286.tlg004,tlg1286.tlg004.1st1K-grc1.xml,Anonymous,Ἑρμοῦ πρὸς Τάτ. ὁ κρατήρ. [ἡ μονάς.],glaux1,glaux1,101.0,400.0,[],[],pagan,1054,384
tlg1286,tlg1286.tlg005,tlg1286.tlg005.1st1K-grc1.xml,Anonymous,Ἑρμοῦ πρὸς Τὰτ υἱόν. ὅτι ἀφανὴς ⟨...⟩ θεὸς φανερώτατός ἐστι.,glaux1,glaux1,101.0,400.0,[],[],pagan,1326,429
tlg1286,tlg1286.tlg006,tlg1286.tlg006.1st1K-grc1.xml,Anonymous,"Ἑρμοῦ τοῦ τρισμεγίστου. ὅτι ἐν μόνῳ τῷ θεῷ τὸ ἀγαθόν ἐστιν, ἀλλαχόθι δὲ οὐδαμοῦ.",glaux1,glaux1,101.0,400.0,[],[],pagan,928,315
tlg1286,tlg1286.tlg007,tlg1286.tlg007.1st1K-grc1.xml,Anonymous,[Ἑρμοῦ τοῦ τρισμεγίστου.] ὅτι μέγιστον κακὸν ἐν τοῖς ἀνθρώποις ἡ περὶ τοῦ θεοῦ ἀγνωσία,glaux1,glaux1,101.0,400.0,[],[],pagan,289,119
tlg1286,tlg1286.tlg008,tlg1286.tlg008.1st1K-grc1.xml,Anonymous,"Ἑρμοῦ τοῦ τρισμεγίστου. ὅτι οὐδὲν τῶν ὄντων ἀπόλλυται, ἀλλὰ τὰς μεταβολὰς ἀπωλείας καὶ θανάτους πλανώμενοι λέγουσιν
",glaux1,glaux1,101.0,400.0,[],[],pagan,544,209
tlg1286,tlg1286.tlg009,tlg1286.tlg009.1st1K-grc1.xml,Anonymous,"Ἑρμοῦ τοῦ τρισμεγίστου. περὶ νοήσεως καὶ αἰσθήσεως 
[καὶ ὅτι ἐν μόνῳ τῷ θεῷ τὸ καλὸν καὶ τὸ ἀγαθόν ἐστιν, ἀλλαχόθι δὲ οὐδαμοῦ].",glaux1,glaux1,101.0,400.0,[],[],pagan,1159,423
tlg1286,tlg1286.tlg010,tlg1286.tlg010.1st1K-grc1.xml,Anonymous,Ἑρμοῦ τοῦ τρισμεγίστου. Κλείς,glaux1,glaux1,101.0,400.0,[],[],pagan,2876,1064
tlg1286,tlg1286.tlg011,tlg1286.tlg011.1st1K-grc1.xml,Anonymous,Νοῦ πρὸς Ἑρμῆν,glaux1,glaux1,101.0,400.0,[],[],pagan,2675,894
tlg1286,tlg1286.tlg012,tlg1286.tlg012.1st1K-grc1.xml,Anonymous,Ἑρμοῦ τοῦ τρισμεγίστου περὶ νοῦ ⎡κοινοῦ⎤ πρὸς Τάτ,glaux1,glaux1,101.0,400.0,[],[],pagan,2482,902
tlg1286,tlg1286.tlg013,tlg1286.tlg013.1st1K-grc1.xml,Anonymous,Ἑρμοῦ τοῦ τρισμεγίστου πρὸς τὸν υἱὸν Τὰτ [ἐν ὄρει] λόγος ἀπόκρυφος περὶ παλιγγενεσίας [καὶ σιγῆς ἐπαγγελίας],glaux1,glaux1,101.0,400.0,[],[],pagan,2202,848
tlg1286,tlg1286.tlg014,tlg1286.tlg014.1st1K-grc1.xml,Anonymous,Ἑρμοῦ τοῦ τρισμεγίστου Ἀσκληπιῷ εὖ φρονεῖν,glaux1,glaux1,101.0,400.0,[],[],pagan,1050,375
tlg1286,tlg1286.tlg016,tlg1286.tlg016.1st1K-grc1.xml,Anonymous,[ὅροι] Ἀσκληπιοῦ πρὸς Ἄμμωνα βασιλέα,glaux1,glaux1,101.0,400.0,[],[],pagan,1663,634
tlg1286,tlg1286.tlg017,tlg1286.tlg017.1st1K-grc1.xml,Anonymous,Dialogus (sine titulo),glaux1,glaux1,101.0,400.0,[],[],pagan,175,58
tlg1286,tlg1286.tlg018,tlg1286.tlg018.1st1K-grc1.xml,Anonymous,[περὶ τῆς ὑπὸ τοῦ πάθους τοῦ σώματος ἐμποδιζομένης ψυχῆς],glaux1,glaux1,101.0,400.0,[],[],pagan,1829,655
tlg1286,tlg1286.tlg020,tlg1286.tlg020.1st1K-grc1.xml,Anonymous,Stobaei Hermetica,glaux1,glaux1,101.0,400.0,[],[],pagan,23651,8833
tlg1287,tlg1287.tlg001,tlg1287.tlg001.1st1K-grc1.xml,Cranto,Fragmenta,glaux1,glaux1,-400.0,-201.0,['Philosophici/-ae'],[],pagan,1847,739
tlg1304,tlg1304.tlg002,tlg1304.tlg002.1st1K-grc1.xml,Democritus,Fragmenta,glaux1,glaux1,-500.0,-301.0,['Philosophici/-ae'],[],pagan,15793,5075
tlg1309,tlg1309.tlg001,tlg1309.tlg001.1st1K-grc1.xml,Dialexeis,Fragmenta,glaux1,glaux1,-500.0,-301.0,[],[],pagan,4789,1644
tlg1311,tlg1311.tlg001,tlg1311.tlg001.1st1K-grc1.xml,Anonymus,Didache XII Apostolorum,glaux1,glaux1,101.0,200.0,[],[],christian,2669,994
tlg1319,tlg1319.tlg002,tlg1319.tlg002.1st1K-grc1.xml,Diogenes of Apollonia,Fragmenta,glaux1,glaux1,-500.0,-401.0,['Philosophici/-ae'],[],pagan,1463,509
tlg1320,tlg1320.tlg001,tlg1320.tlg001.1st1K-grc1.xml,Diogenes Babylonius,Testimonia et fragmenta,glaux1,glaux1,-200.0,-101.0,['Philosophici/-ae'],[],pagan,12536,3371
tlg1325,tlg1325.tlg001,tlg1325.tlg001.1st1K-grc1.xml,Diogenes Sinopensis Epistulae,Epistulae,glaux1,glaux1,-500.0,-301.0,[],[],pagan,10359,4190
tlg1329,tlg1329.tlg001,tlg1329.tlg001.1st1K-grc1.xml,Dionysius Corinthius,Fragmenta,glaux1,glaux1,101.0,200.0,['Scriptores Ecclesiastici'],[],christian,681,271
tlg1337,tlg1337.tlg003,tlg1337.tlg003.1st1K-grc1.xml,Dorotheus of Sidon,Fragmenta alia antiqua,glaux1,glaux1,-100.0,100.0,['Astrologici'],[],pagan,879,380
tlg1347,tlg1347.tlg004,tlg1347.tlg004.1st1K-grc1.xml,Epimenides,Fragmenta,glaux1,glaux1,-600.0,-401.0,['Philosophici/-ae'],[],pagan,1570,578
tlg1367,tlg1367.tlg001,tlg1367.tlg001.1st1K-grc1.xml,Euripides Epistulae,Epistulae,glaux1,glaux1,101.0,200.0,[],[],pagan,2058,777
tlg1383,tlg1383.tlg001,tlg1383.tlg001.1st1K-grc1.xml,Geminus,Elementa astronomia,glaux1,glaux1,-100.0,-1.0,['Astronomici'],[],pagan,22825,9530
tlg1390,tlg1390.tlg004,tlg1390.tlg004.1st1K-grc1.xml,Hecataeus of Abderita,Fragmenta,glaux1,glaux1,-400.0,-201.0,['Historici/-ae'],[],pagan,2014,780
tlg1402,tlg1402.tlg001,tlg1402.tlg001.1st1K-grc1.xml,Hephestion,Enchridion de Metris,glaux1,glaux1,101.0,200.0,['Grammatici'],[],pagan,9359,3648
tlg1402,tlg1402.tlg002,tlg1402.tlg002.1st1K-grc1.xml,Hephaestion,Μετρικὴ εἰσαγωγή,glaux1,glaux1,101.0,200.0,['Grammatici'],[],pagan,696,236
tlg1402,tlg1402.tlg003,tlg1402.tlg003.1st1K-grc1.xml,Hephaestion,Περὶ ποιημάτων,glaux1,glaux1,101.0,200.0,['Grammatici'],[],pagan,1830,670
tlg1402,tlg1402.tlg004,tlg1402.tlg004.1st1K-grc1.xml,Hephaestion,De Signis,glaux1,glaux1,101.0,200.0,['Grammatici'],[],pagan,669,240
